-150.0,86.60254037844386
-144.0,86.60254037844386
-138.0,86.60254037844386
-132.0,86.60254037844386
-126.0,86.60254037844386
-120.0,86.60254037844386
-114.0,86.60254037844386
-108.0,86.60254037844386
-102.0,86.60254037844386
-96.0,86.60254037844386
-90.0,86.60254037844386
-84.0,86.60254037844386
-78.0,86.60254037844386
-72.0,86.60254037844386
-66.0,86.60254037844386
-60.0,86.60254037844386
-54.0,86.60254037844386
-48.0,86.60254037844386
-42.0,86.60254037844386
-36.0,86.60254037844386
-30.0,86.60254037844386
-24.0,86.60254037844386
-18.0,86.60254037844386
-12.0,86.60254037844386
-6.0,86.60254037844386
0.0,86.60254037844386
6.0,86.60254037844386
12.0,86.60254037844386
18.0,86.60254037844386
24.0,86.60254037844386
30.0,86.60254037844386
36.0,86.60254037844386
42.0,86.60254037844386
48.0,86.60254037844386
54.0,86.60254037844386
60.0,86.60254037844386
66.0,86.60254037844386
72.0,86.60254037844386
78.0,86.60254037844386
84.0,86.60254037844386
90.0,86.60254037844386
96.0,86.60254037844386
102.0,86.60254037844386
108.0,86.60254037844386
114.0,86.60254037844386
120.0,86.60254037844386
126.0,86.60254037844386
132.0,86.60254037844386
138.0,86.60254037844386
144.0,86.60254037844386
150.0,86.60254037844386
147.0,81.40638795573723
144.0,76.2102355330306
141.0,71.01408311032397
138.0,65.81793068761733
135.0,60.6217782649107
132.0,55.42562584220407
129.0,50.22947341949744
126.00000000000001,45.0333209967908
123.00000000000001,39.83716857408417
120.00000000000001,34.641016151377535
117.00000000000001,29.444863728670903
114.00000000000001,24.24871130596427
111.00000000000001,19.052558883257632
108.00000000000003,13.856406460551014
105.00000000000003,8.660254037844382
102.00000000000003,3.4641016151377357
99.00000000000003,-1.7320508075688963
96.00000000000003,-6.928203230275528
93.00000000000003,-12.124355652982146
90.00000000000003,-17.320508075688792
87.00000000000003,-22.516660498395424
84.00000000000003,-27.712812921102056
81.00000000000003,-32.90896534380869
78.00000000000003,-38.10511776651532
75.00000000000003,-43.30127018922197
72.00000000000003,-48.4974226119286
69.00000000000004,-53.6935750346352
66.00000000000004,-58.889727457341834
63.00000000000004,-64.08587988004847
60.00000000000004,-69.2820323027551
57.00000000000004,-74.47818472546176
54.00000000000004,-79.67433714816839
51.00000000000004,-84.87048957087502
48.00000000000004,-90.06664199358165
45.00000000000004,-95.26279441628829
42.00000000000004,-100.45894683899492
39.00000000000004,-105.65509926170155
36.00000000000006,-110.85125168440815
33.00000000000006,-116.04740410711479
30.000000000000057,-121.24355652982145
27.000000000000057,-126.43970895252808
24.000000000000057,-131.6358613752347
21.000000000000057,-136.83201379794133
18.000000000000057,-142.02816622064796
15.000000000000057,-147.2243186433546
12.000000000000057,-152.42047106606122
9.000000000000057,-157.61662348876786
6.000000000000057,-162.8127759114745
3.000000000000057,-168.00892833418118
5.684341886080802e-14,-173.2050807568878
-2.9999999999999467,-168.00892833418118
-5.99999999999995,-162.81277591147455
-8.999999999999954,-157.6166234887679
-11.999999999999957,-152.42047106606128
-14.999999999999961,-147.22431864335465
-17.999999999999964,-142.02816622064802
-20.999999999999968,-136.83201379794139
-23.99999999999997,-131.63586137523475
-26.999999999999975,-126.43970895252812
-29.99999999999998,-121.24355652982149
-32.999999999999986,-116.04740410711486
-35.999999999999986,-110.85125168440824
-38.999999999999986,-105.65509926170161
-41.99999999999999,-100.45894683899498
-45.0,-95.26279441628834
-48.0,-90.06664199358171
-51.0,-84.8704895708751
-54.00000000000001,-79.67433714816845
-57.000000000000014,-74.47818472546182
-60.000000000000014,-69.28203230275518
-63.000000000000014,-64.08587988004857
-66.00000000000003,-58.88972745734192
-69.00000000000003,-53.69357503463529
-72.00000000000003,-48.49742261192867
-75.00000000000003,-43.30127018922204
-78.00000000000003,-38.105117766515406
-81.00000000000004,-32.908965343808774
-84.00000000000004,-27.71281292110214
-87.00000000000004,-22.51666049839551
-90.00000000000006,-17.320508075688878
-93.00000000000006,-12.124355652982246
-96.00000000000006,-6.928203230275614
-99.00000000000006,-1.7320508075689816
-102.00000000000006,3.464101615137622
-105.00000000000007,8.660254037844282
-108.00000000000007,13.856406460550915
-111.00000000000007,19.052558883257547
-114.00000000000009,24.24871130596418
-117.00000000000009,29.44486372867081
-120.00000000000009,34.64101615137744
-123.00000000000009,39.837168574084046
-126.00000000000009,45.03332099679068
-129.00000000000009,50.22947341949731
-132.0000000000001,55.42562584220397
-135.0000000000001,60.6217782649106
-138.0000000000001,65.81793068761723
-141.0000000000001,71.01408311032387
-144.0000000000001,76.21023553303047
-147.0000000000001,81.4063879557371
